56.52;56.37;0.08;0;13541;219742208;0
55.65;55.51;0.07;0;13540;219725824;0
55.13;54.99;0.07;0;13541;219742208;0
54.79;54.68;0.06;0;13543;219725824;0
46.51;46.42;0.04;0;13541;219742208;0
49.85;49.56;0.14;0;13541;219742208;0
47.60;47.43;0.09;0;13540;219725824;0
47.53;47.39;0.08;0;13540;219725824;0
46.99;46.88;0.07;0;13541;219742208;0
46.61;46.54;0.04;0;13541;219742208;0
