1.94;1.94;0.00;0;1861;28344320;0
2.01;2.00;0.00;0;1864;28426240;0
2.04;2.03;0.00;0;1867;28475392;0
2.00;2.00;0.00;0;1876;28622848;0
2.02;2.01;0.00;0;1859;28344320;0
2.03;2.02;0.00;0;1862;28393472;0
2.15;2.14;0.00;0;1863;28409856;0
2.50;2.48;0.00;0;1862;28393472;0
2.49;2.48;0.00;0;1864;28393472;0
2.50;2.49;0.00;0;1863;28360704;0
