0.06;0.22;0.00;0;1627;9456;0
0.05;0.21;0.00;0;1625;9388;0
0.06;0.22;0.00;0;1624;9272;0
0.06;0.21;0.00;0;1626;9324;0
0.06;0.22;0.00;0;1628;9408;0
0.06;0.20;0.00;0;1627;9428;0
0.06;0.22;0.00;0;1627;9320;0
0.06;0.21;0.00;0;1624;9272;0
0.05;0.21;0.00;0;1625;9308;0
0.05;0.21;0.00;0;1627;9340;0
