54.89;54.75;0.08;0;13528;219529216;0
54.99;54.78;0.11;0;13528;219529216;0
55.78;55.48;0.15;0;13528;219529216;0
56.90;56.33;0.25;0;13527;219512832;0
47.62;47.44;0.09;0;13528;219529216;0
51.01;50.75;0.13;0;13528;219529216;0
55.24;55.05;0.08;0;13527;219512832;0
54.36;54.22;0.07;0;13528;219529216;0
53.90;53.79;0.06;0;13528;219529216;0
53.66;53.55;0.06;0;13528;219529216;0
