17.31;17.19;0.05;0;6215;99713024;0
16.90;16.79;0.04;0;6215;99713024;0
16.44;16.36;0.04;0;6215;99713024;0
16.38;16.32;0.03;0;6215;99713024;0
15.73;15.68;0.02;0;6215;99713024;0
14.18;14.10;0.03;0;6214;99696640;0
14.43;14.36;0.03;0;6214;99696640;0
13.81;13.77;0.02;0;6214;99696640;0
14.10;14.06;0.02;0;6214;99696640;0
14.49;14.41;0.04;0;6216;99696640;0
