n;100000;1000000;10000000
merge_1;0.3;6.670082458260917;221.29672387995265
merge_2;2.521904042583698;19.98999749874922;112.77060787279636
merge_4;0.3;3.7161808352124095;60.39743372031629
merge_8;1.6248076809271923;10.32666451474047;77.81285240884053


