mmulPar1000;0.466;1.7800000000000005;0.001;0.0;6036.5;27008.0;0.0
mmulPar100;0.003;0.007000000000000001;0.0;0.0;208.5;3668.4;0.0
mmulPar10;0.0;0.0;0.0;0.0;147.7;3421.2;0.0
mmulPar1500;1.5610000000000002;6.015000000000001;0.012999999999999998;0.0;13374.7;56355.6;0.0
mmulPar500;0.05700000000000001;0.213;0.0;0.0;1626.0;9351.6;0.0
