0.00;0.00;0.00;0;148;3432;0
0.00;0.00;0.00;0;149;3404;0
0.00;0.00;0.00;0;148;3432;0
0.00;0.00;0.00;0;147;3472;0
0.00;0.00;0.00;0;149;3384;0
0.00;0.00;0.00;0;146;3512;0
0.00;0.00;0.00;0;149;3392;0
0.00;0.00;0.00;0;148;3404;0
0.00;0.00;0.00;0;148;3424;0
0.00;0.00;0.00;0;145;3356;0
