0.00;0.00;0.00;0;183;3348;0
0.00;0.00;0.00;0;184;3440;0
0.00;0.00;0.00;0;183;3440;0
0.00;0.00;0.00;0;180;3332;0
0.00;0.00;0.00;0;181;3344;0
0.00;0.00;0.00;0;182;3364;0
0.00;0.00;0.00;0;183;3440;0
0.00;0.00;0.00;0;183;3400;0
0.00;0.00;0.00;0;181;3288;0
0.00;0.00;0.00;0;181;3364;0
