Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.01       1/1           bool std::equal<__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > >(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >) [25]
                0.00    0.00       2/2           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::begin() const [135]
                0.00    0.00       1/1           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::end() const [136]
-----------------------------------------------
                0.07    0.00       1/24          operator*(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&) [2]
                0.14    0.00       2/24          bool std::operator==<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&) [5]
                0.21    0.00       3/24          std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_default_append(unsigned long) [9]
                0.42    0.00       6/24          std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::resize(unsigned long) [8]
                0.84    0.00      12/24          std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_check_len(unsigned long, char const*) const [10]
[6]      1.2    1.68    0.00      24         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::size() const [6]
-----------------------------------------------
                0.00    0.51       1/3           operator*(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&) [2]
                0.00    1.02       2/3           main [1]
[7]      1.1    0.00    1.54       3         id(unsigned int) [7]
                0.01    1.47       3/3           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::resize(unsigned long) [8]
                0.00    0.06    6000/6000        std::vector<double, std::allocator<double> >::resize(unsigned long, double const&) [12]
                0.00    0.00    6000/4006001     std::vector<double, std::allocator<double> >::operator[](unsigned long) [19]
                0.00    0.00   12000/4012001     std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::operator[](unsigned long) [34]
                0.00    0.00       3/3           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector() [125]
-----------------------------------------------
                0.01    1.47       3/3           id(unsigned int) [7]
[8]      1.0    0.01    1.47       3         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::resize(unsigned long) [8]
                0.00    1.05       3/3           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_default_append(unsigned long) [9]
                0.42    0.00       6/24          std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::size() const [6]
-----------------------------------------------
                0.00    1.05       3/3           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::resize(unsigned long) [8]
[9]      0.7    0.00    1.05       3         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_default_append(unsigned long) [9]
                0.00    0.84       3/3           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_check_len(unsigned long, char const*) const [10]
                0.21    0.00       3/24          std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::size() const [6]
                0.00    0.00       9/12          std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_get_Tp_allocator() [95]
                0.00    0.00       3/3           std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_allocate(unsigned long) [116]
                0.00    0.00       3/3           std::vector<double, std::allocator<double> >* std::__uninitialized_move_if_noexcept_a<std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >&) [132]
                0.00    0.00       3/3           std::vector<double, std::allocator<double> >* std::__uninitialized_default_n_a<std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned long, std::allocator<std::vector<double, std::allocator<double> > >&) [131]
                0.00    0.00       3/6           void std::_Destroy<std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >&) [106]
                0.00    0.00       3/6           std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_deallocate(std::vector<double, std::allocator<double> >*, unsigned long) [101]
-----------------------------------------------
                0.00    0.84       3/3           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_default_append(unsigned long) [9]
[10]     0.6    0.00    0.84       3         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_check_len(unsigned long, char const*) const [10]
                0.84    0.00      12/24          std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::size() const [6]
                0.00    0.00       6/6           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::max_size() const [99]
                0.00    0.00       3/6003        unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [66]
-----------------------------------------------
                0.00    0.06    6000/6000        std::vector<double, std::allocator<double> >::resize(unsigned long, double const&) [12]
[11]     0.0    0.00    0.06    6000         std::vector<double, std::allocator<double> >::insert(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [11]
                0.00    0.05    6000/6000        std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [14]
                0.00    0.01    6000/6000        std::vector<double, std::allocator<double> >::cbegin() const [21]
                0.00    0.00   12000/18000       std::vector<double, std::allocator<double> >::begin() [48]
                0.00    0.00   12000/12000       __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator+(long) const [49]
                0.00    0.00    6000/6000        __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&) [72]
-----------------------------------------------
                0.00    0.06    6000/6000        id(unsigned int) [7]
[12]     0.0    0.00    0.06    6000         std::vector<double, std::allocator<double> >::resize(unsigned long, double const&) [12]
                0.00    0.06    6000/6000        std::vector<double, std::allocator<double> >::insert(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [11]
                0.00    0.00   12000/40000       std::vector<double, std::allocator<double> >::size() const [37]
                0.00    0.00    6000/6000        std::vector<double, std::allocator<double> >::end() [85]
                0.00    0.00    6000/6000        __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator<double*>(__gnu_cxx::__normal_iterator<double*, __gnu_cxx::__enable_if<std::__are_same<double*, double*>::__value, std::vector<double, std::allocator<double> > >::__type> const&) [71]
-----------------------------------------------
                0.00    0.05    6000/6000        double* std::uninitialized_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [16]
[13]     0.0    0.00    0.05    6000         double* std::__uninitialized_fill_n<true>::__uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [13]
                0.00    0.05    6000/6000        double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [18]
-----------------------------------------------
                0.00    0.05    6000/6000        std::vector<double, std::allocator<double> >::insert(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [11]
[14]     0.0    0.00    0.05    6000         std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [14]
                0.00    0.05    6000/6000        double* std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&) [17]
                0.00    0.00   24000/30000       std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [40]
                0.00    0.00   12000/30000       __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [39]
                0.00    0.00   12000/12000       double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [62]
                0.00    0.00    6000/6000        std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [74]
                0.00    0.00    6000/18000       std::vector<double, std::allocator<double> >::begin() [48]
                0.00    0.00    6000/6000        __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [73]
                0.00    0.00    6000/6000        std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [78]
                0.00    0.00    6000/12000       void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [65]
                0.00    0.00    6000/12000       std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [54]
-----------------------------------------------
                0.05    0.00    6000/6000        double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [18]
[15]     0.0    0.05    0.00    6000         __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, double*>::__type std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&) [15]
-----------------------------------------------
                0.00    0.05    6000/6000        double* std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&) [17]
[16]     0.0    0.00    0.05    6000         double* std::uninitialized_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [16]
                0.00    0.05    6000/6000        double* std::__uninitialized_fill_n<true>::__uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [13]
-----------------------------------------------
                0.00    0.05    6000/6000        std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [14]
[17]     0.0    0.00    0.05    6000         double* std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&) [17]
                0.00    0.05    6000/6000        double* std::uninitialized_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [16]
-----------------------------------------------
                0.00    0.05    6000/6000        double* std::__uninitialized_fill_n<true>::__uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [13]
[18]     0.0    0.00    0.05    6000         double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [18]
                0.05    0.00    6000/6000        __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, double*>::__type std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&) [15]
                0.00    0.00    6000/42000       std::_Niter_base<double*>::iterator_type std::__niter_base<double*>(double*) [36]
-----------------------------------------------
                0.00    0.00       1/4006001     main [1]
                0.00    0.00    6000/4006001     id(unsigned int) [7]
                0.05    0.00 4000000/4006001     operator*(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&) [2]
[19]     0.0    0.05    0.00 4006001         std::vector<double, std::allocator<double> >::operator[](unsigned long) [19]
-----------------------------------------------
                0.00    0.00    2000/12000       std::vector<double, std::allocator<double> >::end() const [27]
                0.00    0.00    4000/12000       std::vector<double, std::allocator<double> >::begin() const [26]
                0.01    0.00    6000/12000       std::vector<double, std::allocator<double> >::cbegin() const [21]
[20]     0.0    0.01    0.00   12000         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [20]
-----------------------------------------------
                0.00    0.01    6000/6000        std::vector<double, std::allocator<double> >::insert(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [11]
[21]     0.0    0.00    0.01    6000         std::vector<double, std::allocator<double> >::cbegin() const [21]
                0.01    0.00    6000/12000       __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [20]
-----------------------------------------------
                0.00    0.01    2000/2000        bool std::__equal<false>::equal<std::vector<double, std::allocator<double> > const*, std::vector<double, std::allocator<double> > const*>(std::vector<double, std::allocator<double> > const*, std::vector<double, std::allocator<double> > const*, std::vector<double, std::allocator<double> > const*) [23]
[22]     0.0    0.00    0.01    2000         bool std::operator==<double, std::allocator<double> >(std::vector<double, std::allocator<double> > const&, std::vector<double, std::allocator<double> > const&) [22]
                0.00    0.00    4000/4000        std::vector<double, std::allocator<double> >::begin() const [26]
                0.00    0.00    2000/2000        std::vector<double, std::allocator<double> >::end() const [27]
                0.00    0.00    4000/40000       std::vector<double, std::allocator<double> >::size() const [37]
                0.00    0.00    2000/2000        bool std::equal<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [94]
-----------------------------------------------
                0.00    0.01       1/1           bool std::__equal_aux<std::vector<double, std::allocator<double> > const*, std::vector<double, std::allocator<double> > const*>(std::vector<double, std::allocator<double> > const*, std::vector<double, std::allocator<double> > const*, std::vector<double, std::allocator<double> > const*) [24]
[23]     0.0    0.00    0.01       1         bool std::__equal<false>::equal<std::vector<double, std::allocator<double> > const*, std::vector<double, std::allocator<double> > const*>(std::vector<double, std::allocator<double> > const*, std::vector<double, std::allocator<double> > const*, std::vector<double, std::allocator<double> > const*) [23]
                0.00    0.01    2000/2000        bool std::operator==<double, std::allocator<double> >(std::vector<double, std::allocator<double> > const&, std::vector<double, std::allocator<double> > const&) [22]
-----------------------------------------------
                0.00    0.01       1/1           bool std::equal<__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > >(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >) [25]
[24]     0.0    0.00    0.01       1         bool std::__equal_aux<std::vector<double, std::allocator<double> > const*, std::vector<double, std::allocator<double> > const*>(std::vector<double, std::allocator<double> > const*, std::vector<double, std::allocator<double> > const*, std::vector<double, std::allocator<double> > const*) [24]
                0.00    0.01       1/1           bool std::__equal<false>::equal<std::vector<double, std::allocator<double> > const*, std::vector<double, std::allocator<double> > const*>(std::vector<double, std::allocator<double> > const*, std::vector<double, std::allocator<double> > const*, std::vector<double, std::allocator<double> > const*) [23]
-----------------------------------------------
                0.00    0.01       1/1           bool std::operator==<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&) [5]
[25]     0.0    0.00    0.01       1         bool std::equal<__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > >(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >) [25]
                0.00    0.01       1/1           bool std::__equal_aux<std::vector<double, std::allocator<double> > const*, std::vector<double, std::allocator<double> > const*>(std::vector<double, std::allocator<double> > const*, std::vector<double, std::allocator<double> > const*, std::vector<double, std::allocator<double> > const*) [24]
                0.00    0.00       3/3           std::_Niter_base<__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > >(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >) [127]
-----------------------------------------------
                0.00    0.00    4000/4000        bool std::operator==<double, std::allocator<double> >(std::vector<double, std::allocator<double> > const&, std::vector<double, std::allocator<double> > const&) [22]
[26]     0.0    0.00    0.00    4000         std::vector<double, std::allocator<double> >::begin() const [26]
                0.00    0.00    4000/12000       __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [20]
-----------------------------------------------
                0.00    0.00    2000/2000        bool std::operator==<double, std::allocator<double> >(std::vector<double, std::allocator<double> > const&, std::vector<double, std::allocator<double> > const&) [22]
[27]     0.0    0.00    0.00    2000         std::vector<double, std::allocator<double> >::end() const [27]
                0.00    0.00    2000/12000       __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [20]
-----------------------------------------------
                0.00    0.00       1/4012001     main [1]
                0.00    0.00   12000/4012001     id(unsigned int) [7]
                0.00    0.00 4000000/4012001     operator*(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&) [2]
[34]     0.0    0.00    0.00 4012001         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::operator[](unsigned long) [34]
-----------------------------------------------
                0.00    0.00   42000/42000       std::_Niter_base<double*>::iterator_type std::__niter_base<double*>(double*) [36]
[35]     0.0    0.00    0.00   42000         std::_Iter_base<double*, false>::_S_base(double*) [35]
-----------------------------------------------
                0.00    0.00    6000/42000       double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [18]
                0.00    0.00   36000/42000       double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [59]
[36]     0.0    0.00    0.00   42000         std::_Niter_base<double*>::iterator_type std::__niter_base<double*>(double*) [36]
                0.00    0.00   42000/42000       std::_Iter_base<double*, false>::_S_base(double*) [35]
-----------------------------------------------
                0.00    0.00    4000/40000       bool std::operator==<double, std::allocator<double> >(std::vector<double, std::allocator<double> > const&, std::vector<double, std::allocator<double> > const&) [22]
                0.00    0.00   12000/40000       std::vector<double, std::allocator<double> >::resize(unsigned long, double const&) [12]
                0.00    0.00   24000/40000       std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [74]
[37]     0.0    0.00    0.00   40000         std::vector<double, std::allocator<double> >::size() const [37]
-----------------------------------------------
                0.00    0.00    6000/36000       std::vector<double, std::allocator<double> >::end() [85]
                0.00    0.00   12000/36000       __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator+(long) const [49]
                0.00    0.00   18000/36000       std::vector<double, std::allocator<double> >::begin() [48]
[38]     0.0    0.00    0.00   36000         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [38]
-----------------------------------------------
                0.00    0.00    6000/30000       __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator<double*>(__gnu_cxx::__normal_iterator<double*, __gnu_cxx::__enable_if<std::__are_same<double*, double*>::__value, std::vector<double, std::allocator<double> > >::__type> const&) [71]
                0.00    0.00   12000/30000       std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [14]
                0.00    0.00   12000/30000       __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [73]
[39]     0.0    0.00    0.00   30000         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [39]
-----------------------------------------------
                0.00    0.00    6000/30000       std::vector<double, std::allocator<double> >::~vector() [87]
                0.00    0.00   24000/30000       std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [14]
[40]     0.0    0.00    0.00   30000         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [40]
-----------------------------------------------
                0.00    0.00   24000/24000       std::_Iter_base<std::move_iterator<double*>, true>::_S_base(std::move_iterator<double*>) [42]
[41]     0.0    0.00    0.00   24000         std::move_iterator<double*>::base() const [41]
-----------------------------------------------
                0.00    0.00   24000/24000       std::_Miter_base<std::move_iterator<double*> >::iterator_type std::__miter_base<std::move_iterator<double*> >(std::move_iterator<double*>) [44]
[42]     0.0    0.00    0.00   24000         std::_Iter_base<std::move_iterator<double*>, true>::_S_base(std::move_iterator<double*>) [42]
                0.00    0.00   24000/24000       std::move_iterator<double*>::base() const [41]
-----------------------------------------------
                0.00    0.00   24000/24000       std::move_iterator<double*> std::__make_move_if_noexcept_iterator<double*, std::move_iterator<double*> >(double*) [45]
[43]     0.0    0.00    0.00   24000         std::move_iterator<double*>::move_iterator(double*) [43]
-----------------------------------------------
                0.00    0.00   24000/24000       double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [63]
[44]     0.0    0.00    0.00   24000         std::_Miter_base<std::move_iterator<double*> >::iterator_type std::__miter_base<std::move_iterator<double*> >(std::move_iterator<double*>) [44]
                0.00    0.00   24000/24000       std::_Iter_base<std::move_iterator<double*>, true>::_S_base(std::move_iterator<double*>) [42]
-----------------------------------------------
                0.00    0.00   24000/24000       double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [62]
[45]     0.0    0.00    0.00   24000         std::move_iterator<double*> std::__make_move_if_noexcept_iterator<double*, std::move_iterator<double*> >(double*) [45]
                0.00    0.00   24000/24000       std::move_iterator<double*>::move_iterator(double*) [43]
-----------------------------------------------
                0.00    0.00    6000/18000       __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [68]
                0.00    0.00   12000/18000       std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [55]
[46]     0.0    0.00    0.00   18000         __gnu_cxx::new_allocator<double>::max_size() const [46]
-----------------------------------------------
                0.00    0.00    6000/18000       std::_Iter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, true>::_S_base(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [77]
                0.00    0.00   12000/18000       __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&) [72]
[47]     0.0    0.00    0.00   18000         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [47]
-----------------------------------------------
                0.00    0.00    6000/18000       std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [14]
                0.00    0.00   12000/18000       std::vector<double, std::allocator<double> >::insert(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [11]
[48]     0.0    0.00    0.00   18000         std::vector<double, std::allocator<double> >::begin() [48]
                0.00    0.00   18000/36000       __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [38]
-----------------------------------------------
                0.00    0.00   12000/12000       std::vector<double, std::allocator<double> >::insert(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [11]
[49]     0.0    0.00    0.00   12000         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator+(long) const [49]
                0.00    0.00   12000/36000       __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [38]
-----------------------------------------------
                0.00    0.00   12000/12000       std::vector<double, std::allocator<double> >::max_size() const [51]
[50]     0.0    0.00    0.00   12000         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [50]
-----------------------------------------------
                0.00    0.00   12000/12000       std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [74]
[51]     0.0    0.00    0.00   12000         std::vector<double, std::allocator<double> >::max_size() const [51]
                0.00    0.00   12000/12000       std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [50]
