Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/1           bool std::equal<__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > >(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >) [136]
-----------------------------------------------
                0.00    0.00 2000000/2000000     operator*(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&) [3]
[11]     0.0    0.00    0.00 2000000         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::operator[](unsigned long) const [11]
-----------------------------------------------
                0.00    0.00       1/1010601     main [1]
                0.00    0.00     600/1010601     id(unsigned int) [100]
                0.00    0.00 1010000/1010601     operator*(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&) [3]
[12]     0.0    0.00    0.00 1010601         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::operator[](unsigned long) [12]
-----------------------------------------------
                0.00    0.00       1/1010301     main [1]
                0.00    0.00     300/1010301     id(unsigned int) [100]
                0.00    0.00 1010000/1010301     operator*(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&) [3]
[13]     0.0    0.00    0.00 1010301         std::vector<double, std::allocator<double> >::operator[](unsigned long) [13]
-----------------------------------------------
                0.00    0.00    2100/2100        std::_Niter_base<double*>::iterator_type std::__niter_base<double*>(double*) [15]
[14]     0.0    0.00    0.00    2100         std::_Iter_base<double*, false>::_S_base(double*) [14]
-----------------------------------------------
                0.00    0.00     300/2100        double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [78]
                0.00    0.00    1800/2100        double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [39]
[15]     0.0    0.00    0.00    2100         std::_Niter_base<double*>::iterator_type std::__niter_base<double*>(double*) [15]
                0.00    0.00    2100/2100        std::_Iter_base<double*, false>::_S_base(double*) [14]
-----------------------------------------------
                0.00    0.00     200/2000        bool std::operator==<double, std::allocator<double> >(std::vector<double, std::allocator<double> > const&, std::vector<double, std::allocator<double> > const&) [86]
                0.00    0.00     600/2000        std::vector<double, std::allocator<double> >::resize(unsigned long, double const&) [70]
                0.00    0.00    1200/2000        std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [54]
[16]     0.0    0.00    0.00    2000         std::vector<double, std::allocator<double> >::size() const [16]
-----------------------------------------------
                0.00    0.00     300/1800        std::vector<double, std::allocator<double> >::end() [68]
                0.00    0.00     600/1800        __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator+(long) const [29]
                0.00    0.00     900/1800        std::vector<double, std::allocator<double> >::begin() [27]
[17]     0.0    0.00    0.00    1800         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [17]
-----------------------------------------------
                0.00    0.00     300/1500        __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator<double*>(__gnu_cxx::__normal_iterator<double*, __gnu_cxx::__enable_if<std::__are_same<double*, double*>::__value, std::vector<double, std::allocator<double> > >::__type> const&) [51]
                0.00    0.00     600/1500        std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [67]
                0.00    0.00     600/1500        __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [53]
[18]     0.0    0.00    0.00    1500         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [18]
-----------------------------------------------
                0.00    0.00     300/1500        std::vector<double, std::allocator<double> >::~vector() [72]
                0.00    0.00    1200/1500        std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [67]
[19]     0.0    0.00    0.00    1500         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [19]
-----------------------------------------------
                0.00    0.00    1200/1200        std::_Iter_base<std::move_iterator<double*>, true>::_S_base(std::move_iterator<double*>) [21]
[20]     0.0    0.00    0.00    1200         std::move_iterator<double*>::base() const [20]
-----------------------------------------------
                0.00    0.00    1200/1200        std::_Miter_base<std::move_iterator<double*> >::iterator_type std::__miter_base<std::move_iterator<double*> >(std::move_iterator<double*>) [23]
[21]     0.0    0.00    0.00    1200         std::_Iter_base<std::move_iterator<double*>, true>::_S_base(std::move_iterator<double*>) [21]
                0.00    0.00    1200/1200        std::move_iterator<double*>::base() const [20]
-----------------------------------------------
                0.00    0.00    1200/1200        std::move_iterator<double*> std::__make_move_if_noexcept_iterator<double*, std::move_iterator<double*> >(double*) [24]
[22]     0.0    0.00    0.00    1200         std::move_iterator<double*>::move_iterator(double*) [22]
-----------------------------------------------
                0.00    0.00    1200/1200        double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [43]
[23]     0.0    0.00    0.00    1200         std::_Miter_base<std::move_iterator<double*> >::iterator_type std::__miter_base<std::move_iterator<double*> >(std::move_iterator<double*>) [23]
                0.00    0.00    1200/1200        std::_Iter_base<std::move_iterator<double*>, true>::_S_base(std::move_iterator<double*>) [21]
-----------------------------------------------
                0.00    0.00    1200/1200        double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [42]
[24]     0.0    0.00    0.00    1200         std::move_iterator<double*> std::__make_move_if_noexcept_iterator<double*, std::move_iterator<double*> >(double*) [24]
                0.00    0.00    1200/1200        std::move_iterator<double*>::move_iterator(double*) [22]
-----------------------------------------------
                0.00    0.00     300/900         __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [48]
                0.00    0.00     600/900         std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [35]
[25]     0.0    0.00    0.00     900         __gnu_cxx::new_allocator<double>::max_size() const [25]
-----------------------------------------------
                0.00    0.00     300/900         std::_Iter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, true>::_S_base(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [58]
                0.00    0.00     600/900         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&) [52]
[26]     0.0    0.00    0.00     900         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [26]
-----------------------------------------------
                0.00    0.00     300/900         std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [67]
                0.00    0.00     600/900         std::vector<double, std::allocator<double> >::insert(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [69]
[27]     0.0    0.00    0.00     900         std::vector<double, std::allocator<double> >::begin() [27]
                0.00    0.00     900/1800        __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [17]
-----------------------------------------------
                0.00    0.00     100/600         std::vector<double, std::allocator<double> >::end() const [82]
                0.00    0.00     200/600         std::vector<double, std::allocator<double> >::begin() const [81]
                0.00    0.00     300/600         std::vector<double, std::allocator<double> >::cbegin() const [55]
[28]     0.0    0.00    0.00     600         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [28]
-----------------------------------------------
                0.00    0.00     600/600         std::vector<double, std::allocator<double> >::insert(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [69]
[29]     0.0    0.00    0.00     600         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator+(long) const [29]
                0.00    0.00     600/1800        __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [17]
-----------------------------------------------
                0.00    0.00     600/600         std::vector<double, std::allocator<double> >::max_size() const [31]
[30]     0.0    0.00    0.00     600         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [30]
-----------------------------------------------
                0.00    0.00     600/600         std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [54]
[31]     0.0    0.00    0.00     600         std::vector<double, std::allocator<double> >::max_size() const [31]
                0.00    0.00     600/600         std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [35]
                0.00    0.00     600/600         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [30]
-----------------------------------------------
                0.00    0.00     600/600         double* std::__copy_move_a<true, double*, double*>(double*, double*, double*) [38]
[32]     0.0    0.00    0.00     600         double* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [32]
-----------------------------------------------
                0.00    0.00     600/600         void std::_Destroy<double*>(double*, double*) [44]
[33]     0.0    0.00    0.00     600         void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [33]
-----------------------------------------------
                0.00    0.00     300/600         std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [67]
                0.00    0.00     300/600         std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [63]
[34]     0.0    0.00    0.00     600         std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [34]
                0.00    0.00     300/300         std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [64]
-----------------------------------------------
                0.00    0.00     600/600         std::vector<double, std::allocator<double> >::max_size() const [31]
[35]     0.0    0.00    0.00     600         std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [35]
                0.00    0.00     600/900         __gnu_cxx::new_allocator<double>::max_size() const [25]
-----------------------------------------------
                0.00    0.00     600/600         double* std::uninitialized_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [40]
[36]     0.0    0.00    0.00     600         double* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [36]
                0.00    0.00     600/600         double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [43]
-----------------------------------------------
                0.00    0.00     300/600         void std::_Destroy_aux<false>::__destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [93]
                0.00    0.00     300/600         std::vector<double, std::allocator<double> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::vector<double, std::allocator<double> >*, unsigned long>(std::vector<double, std::allocator<double> >*, unsigned long) [119]
[37]     0.0    0.00    0.00     600         std::vector<double, std::allocator<double> >* std::__addressof<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >&) [37]
-----------------------------------------------
                0.00    0.00     600/600         double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [39]
[38]     0.0    0.00    0.00     600         double* std::__copy_move_a<true, double*, double*>(double*, double*, double*) [38]
                0.00    0.00     600/600         double* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [32]
-----------------------------------------------
                0.00    0.00     600/600         double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [43]
[39]     0.0    0.00    0.00     600         double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [39]
                0.00    0.00    1800/2100        std::_Niter_base<double*>::iterator_type std::__niter_base<double*>(double*) [15]
                0.00    0.00     600/600         double* std::__copy_move_a<true, double*, double*>(double*, double*, double*) [38]
-----------------------------------------------
                0.00    0.00     600/600         double* std::__uninitialized_copy_a<std::move_iterator<double*>, double*, double>(std::move_iterator<double*>, std::move_iterator<double*>, double*, std::allocator<double>&) [41]
[40]     0.0    0.00    0.00     600         double* std::uninitialized_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [40]
                0.00    0.00     600/600         double* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [36]
-----------------------------------------------
                0.00    0.00     600/600         double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [42]
[41]     0.0    0.00    0.00     600         double* std::__uninitialized_copy_a<std::move_iterator<double*>, double*, double>(std::move_iterator<double*>, std::move_iterator<double*>, double*, std::allocator<double>&) [41]
                0.00    0.00     600/600         double* std::uninitialized_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [40]
-----------------------------------------------
                0.00    0.00     600/600         std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [67]
[42]     0.0    0.00    0.00     600         double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [42]
                0.00    0.00    1200/1200        std::move_iterator<double*> std::__make_move_if_noexcept_iterator<double*, std::move_iterator<double*> >(double*) [24]
                0.00    0.00     600/600         double* std::__uninitialized_copy_a<std::move_iterator<double*>, double*, double>(std::move_iterator<double*>, std::move_iterator<double*>, double*, std::allocator<double>&) [41]
-----------------------------------------------
                0.00    0.00     600/600         double* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [36]
[43]     0.0    0.00    0.00     600         double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [43]
                0.00    0.00    1200/1200        std::_Miter_base<std::move_iterator<double*> >::iterator_type std::__miter_base<std::move_iterator<double*> >(std::move_iterator<double*>) [23]
                0.00    0.00     600/600         double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [39]
-----------------------------------------------
                0.00    0.00     600/600         void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [45]
[44]     0.0    0.00    0.00     600         void std::_Destroy<double*>(double*, double*) [44]
                0.00    0.00     600/600         void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [33]
-----------------------------------------------
                0.00    0.00     300/600         std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [67]
                0.00    0.00     300/600         std::vector<double, std::allocator<double> >::~vector() [72]
[45]     0.0    0.00    0.00     600         void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [45]
                0.00    0.00     600/600         void std::_Destroy<double*>(double*, double*) [44]
-----------------------------------------------
                0.00    0.00       3/303         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_check_len(unsigned long, char const*) const [107]
                0.00    0.00     300/303         std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [54]
[46]     0.0    0.00    0.00     303         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [46]
-----------------------------------------------
                0.00    0.00     300/300         std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [64]
[47]     0.0    0.00    0.00     300         __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [47]
-----------------------------------------------
                0.00    0.00     300/300         std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [65]
[48]     0.0    0.00    0.00     300         __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [48]
                0.00    0.00     300/900         __gnu_cxx::new_allocator<double>::max_size() const [25]
-----------------------------------------------
                0.00    0.00     300/300         std::allocator<double>::allocator() [56]
[49]     0.0    0.00    0.00     300         __gnu_cxx::new_allocator<double>::new_allocator() [49]
-----------------------------------------------
                0.00    0.00     300/300         std::allocator<double>::~allocator() [57]
[50]     0.0    0.00    0.00     300         __gnu_cxx::new_allocator<double>::~new_allocator() [50]
-----------------------------------------------
                0.00    0.00     300/300         std::vector<double, std::allocator<double> >::resize(unsigned long, double const&) [70]
[51]     0.0    0.00    0.00     300         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator<double*>(__gnu_cxx::__normal_iterator<double*, __gnu_cxx::__enable_if<std::__are_same<double*, double*>::__value, std::vector<double, std::allocator<double> > >::__type> const&) [51]
                0.00    0.00     300/1500        __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [18]
-----------------------------------------------
                0.00    0.00     300/300         std::vector<double, std::allocator<double> >::insert(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [69]
[52]     0.0    0.00    0.00     300         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&) [52]
                0.00    0.00     600/900         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [26]
-----------------------------------------------
                0.00    0.00     300/300         std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [67]
[53]     0.0    0.00    0.00     300         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [53]
                0.00    0.00     600/1500        __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [18]
-----------------------------------------------
                0.00    0.00     300/300         std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [67]
[54]     0.0    0.00    0.00     300         std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [54]
                0.00    0.00    1200/2000        std::vector<double, std::allocator<double> >::size() const [16]
                0.00    0.00     600/600         std::vector<double, std::allocator<double> >::max_size() const [31]
                0.00    0.00     300/303         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [46]
-----------------------------------------------
                0.00    0.00     300/300         std::vector<double, std::allocator<double> >::insert(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [69]
[55]     0.0    0.00    0.00     300         std::vector<double, std::allocator<double> >::cbegin() const [55]
                0.00    0.00     300/600         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [28]
-----------------------------------------------
                0.00    0.00     300/300         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [60]
[56]     0.0    0.00    0.00     300         std::allocator<double>::allocator() [56]
                0.00    0.00     300/300         __gnu_cxx::new_allocator<double>::new_allocator() [49]
-----------------------------------------------
                0.00    0.00     300/300         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [61]
[57]     0.0    0.00    0.00     300         std::allocator<double>::~allocator() [57]
                0.00    0.00     300/300         __gnu_cxx::new_allocator<double>::~new_allocator() [50]
-----------------------------------------------
                0.00    0.00     300/300         std::_Niter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [75]
[58]     0.0    0.00    0.00     300         std::_Iter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, true>::_S_base(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [58]
                0.00    0.00     300/900         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [26]
-----------------------------------------------
                0.00    0.00     300/300         std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [67]
[59]     0.0    0.00    0.00     300         std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [59]
                0.00    0.00     300/300         std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [65]
-----------------------------------------------
                0.00    0.00     300/300         std::_Vector_base<double, std::allocator<double> >::_Vector_base() [62]
[60]     0.0    0.00    0.00     300         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [60]
                0.00    0.00     300/300         std::allocator<double>::allocator() [56]
-----------------------------------------------
                0.00    0.00     300/300         std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [63]
[61]     0.0    0.00    0.00     300         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [61]
                0.00    0.00     300/300         std::allocator<double>::~allocator() [57]
-----------------------------------------------
                0.00    0.00     300/300         std::vector<double, std::allocator<double> >::vector() [71]
[62]     0.0    0.00    0.00     300         std::_Vector_base<double, std::allocator<double> >::_Vector_base() [62]
                0.00    0.00     300/300         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [60]
-----------------------------------------------
                0.00    0.00     300/300         std::vector<double, std::allocator<double> >::~vector() [72]
[63]     0.0    0.00    0.00     300         std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [63]
                0.00    0.00     300/600         std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [34]
                0.00    0.00     300/300         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [61]
-----------------------------------------------
                0.00    0.00     300/300         std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [34]
[64]     0.0    0.00    0.00     300         std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [64]
                0.00    0.00     300/300         __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [47]
-----------------------------------------------
                0.00    0.00     300/300         std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [59]
[65]     0.0    0.00    0.00     300         std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [65]
                0.00    0.00     300/300         __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [48]
-----------------------------------------------
                0.00    0.00     300/300         double* std::uninitialized_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [76]
[66]     0.0    0.00    0.00     300         double* std::__uninitialized_fill_n<true>::__uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [66]
                0.00    0.00     300/300         double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [78]
-----------------------------------------------
                0.00    0.00     300/300         std::vector<double, std::allocator<double> >::insert(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [69]
[67]     0.0    0.00    0.00     300         std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [67]
                0.00    0.00    1200/1500        std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [19]
                0.00    0.00     600/1500        __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [18]
                0.00    0.00     600/600         double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [42]
                0.00    0.00     300/300         std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [54]
                0.00    0.00     300/900         std::vector<double, std::allocator<double> >::begin() [27]
                0.00    0.00     300/300         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [53]
                0.00    0.00     300/300         std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [59]
                0.00    0.00     300/300         double* std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&) [77]
                0.00    0.00     300/600         void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [45]
                0.00    0.00     300/600         std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [34]
-----------------------------------------------
                0.00    0.00     300/300         std::vector<double, std::allocator<double> >::resize(unsigned long, double const&) [70]
[68]     0.0    0.00    0.00     300         std::vector<double, std::allocator<double> >::end() [68]
                0.00    0.00     300/1800        __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [17]
-----------------------------------------------
                0.00    0.00     300/300         std::vector<double, std::allocator<double> >::resize(unsigned long, double const&) [70]
[69]     0.0    0.00    0.00     300         std::vector<double, std::allocator<double> >::insert(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [69]
                0.00    0.00     600/900         std::vector<double, std::allocator<double> >::begin() [27]
                0.00    0.00     600/600         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator+(long) const [29]
                0.00    0.00     300/300         std::vector<double, std::allocator<double> >::cbegin() const [55]
                0.00    0.00     300/300         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&) [52]
                0.00    0.00     300/300         std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [67]
-----------------------------------------------
                0.00    0.00     300/300         id(unsigned int) [100]
[70]     0.0    0.00    0.00     300         std::vector<double, std::allocator<double> >::resize(unsigned long, double const&) [70]
