mmulSeq1000;0.5330000000000001;0.527;0.0;0.0;6009.5;26670.4;0.0
mmulSeq100;0.0;0.0;0.0;0.0;181.6;3361.6;0.0
mmulSeq10;0.0;0.0;0.0;0.0;120.7;3125.2;0.0
mmulSeq1500;1.7570000000000001;1.741;0.01;0.0;13347.7;56022.8;0.0
mmulSeq500;0.06200000000000001;0.06100000000000001;0.0;0.0;1599.3;9032.0;0.0
