0.77;1.81;0.00;0;6035;26976;0
0.77;1.80;0.00;0;6036;26988;0
0.77;1.81;0.00;0;6037;26956;0
0.77;1.81;0.00;0;6035;26988;0
0.78;1.85;0.00;0;6036;26984;0
0.80;1.84;0.01;0;6034;26944;0
0.77;1.82;0.01;0;6035;26956;0
0.77;1.81;0.00;0;6034;26908;0
0.76;1.80;0.00;0;6034;26960;0
0.77;1.81;0.01;0;6036;27092;0
