mmulParStatic1000;0.7729999999999999;1.816;0.003;0.0;6035.2;26975.2;0.0
mmulParStatic100;0.001;0.003;0.0;0.0;209.1;3693.6;0.0
mmulParStatic10;0.001;0.007000000000000001;0.0;0.0;147.4;3437.2;0.0
mmulParStatic1500;2.593;6.008;0.009999999999999998;0.0;13374.8;56355.6;0.0
mmulParStatic500;0.09599999999999999;0.266;0.0;0.0;1626.7;9332.4;0.0
