Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    1.62       3/3           id(unsigned int) [5]
[6]      2.0    0.00    1.62       3         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::resize(unsigned long) [6]
                0.00    1.16       3/3           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_default_append(unsigned long) [7]
                0.46    0.00       6/24          std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::size() const [4]
-----------------------------------------------
                0.00    1.16       3/3           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::resize(unsigned long) [6]
[7]      1.4    0.00    1.16       3         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_default_append(unsigned long) [7]
                0.00    0.93       3/3           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_check_len(unsigned long, char const*) const [8]
                0.23    0.00       3/24          std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::size() const [4]
                0.00    0.00       9/12          std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_get_Tp_allocator() [92]
                0.00    0.00       3/3           std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_allocate(unsigned long) [113]
                0.00    0.00       3/3           std::vector<double, std::allocator<double> >* std::__uninitialized_move_if_noexcept_a<std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >&) [129]
                0.00    0.00       3/3           std::vector<double, std::allocator<double> >* std::__uninitialized_default_n_a<std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned long, std::allocator<std::vector<double, std::allocator<double> > >&) [128]
                0.00    0.00       3/6           void std::_Destroy<std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >&) [103]
                0.00    0.00       3/6           std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_deallocate(std::vector<double, std::allocator<double> >*, unsigned long) [98]
-----------------------------------------------
                0.00    0.93       3/3           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_default_append(unsigned long) [7]
[8]      1.1    0.00    0.93       3         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_check_len(unsigned long, char const*) const [8]
                0.93    0.00      12/24          std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::size() const [4]
                0.00    0.00       6/6           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::max_size() const [96]
                0.00    0.00       3/3353        unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [81]
-----------------------------------------------
                0.00    0.62       1/1           main [1]
[9]      0.8    0.00    0.62       1         operator*(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&) [9]
                0.00    0.54       1/3           id(unsigned int) [5]
                0.08    0.00       1/24          std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::size() const [4]
-----------------------------------------------
                0.00    0.15       1/1           main [1]
[10]     0.2    0.00    0.15       1         bool std::operator==<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&) [10]
                0.15    0.00       2/24          std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::size() const [4]
                0.00    0.00       2/2           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::begin() const [132]
                0.00    0.00       1/1           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::end() const [133]
                0.00    0.00       1/1           bool std::equal<__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > >(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >) [136]
-----------------------------------------------
                0.01    0.08    3176/3176        main [1]
[11]     0.1    0.01    0.08    3176         std::vector<double, std::allocator<double> >::resize(unsigned long, double const&) [11]
                0.00    0.08    3234/3234        std::vector<double, std::allocator<double> >::insert(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [17]
                0.00    0.00    6530/23780       std::vector<double, std::allocator<double> >::size() const [29]
                0.00    0.00    3269/3269        std::vector<double, std::allocator<double> >::end() [82]
                0.00    0.00    3184/3184        __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator<double*>(__gnu_cxx::__normal_iterator<double*, __gnu_cxx::__enable_if<std::__are_same<double*, double*>::__value, std::vector<double, std::allocator<double> > >::__type> const&) [86]
-----------------------------------------------
                0.00    0.08    4060/4060        std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [18]
[12]     0.1    0.00    0.08    4060         double* std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&) [12]
                0.00    0.08    3909/3909        double* std::uninitialized_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [16]
-----------------------------------------------
                0.08    0.00    3998/3998        double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [14]
[13]     0.1    0.08    0.00    3998         __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, double*>::__type std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&) [13]
-----------------------------------------------
                0.00    0.08    3964/3964        double* std::__uninitialized_fill_n<true>::__uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [15]
[14]     0.1    0.00    0.08    3964         double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [14]
                0.08    0.00    3998/3998        __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, double*>::__type std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&) [13]
                0.00    0.00    3944/24352       std::_Niter_base<double*>::iterator_type std::__niter_base<double*>(double*) [28]
-----------------------------------------------
                0.00    0.08    3956/3956        double* std::uninitialized_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [16]
[15]     0.1    0.00    0.08    3956         double* std::__uninitialized_fill_n<true>::__uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [15]
                0.00    0.08    3964/3964        double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [14]
-----------------------------------------------
                0.00    0.08    3909/3909        double* std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&) [12]
[16]     0.1    0.00    0.08    3909         double* std::uninitialized_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [16]
                0.00    0.08    3956/3956        double* std::__uninitialized_fill_n<true>::__uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [15]
-----------------------------------------------
                0.00    0.08    3234/3234        std::vector<double, std::allocator<double> >::resize(unsigned long, double const&) [11]
[17]     0.1    0.00    0.08    3234         std::vector<double, std::allocator<double> >::insert(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [17]
                0.00    0.08    3233/3233        std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [18]
                0.00    0.00    6497/9805        std::vector<double, std::allocator<double> >::begin() [41]
                0.00    0.00    6477/6477        __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator+(long) const [58]
                0.00    0.00    3244/3244        std::vector<double, std::allocator<double> >::cbegin() const [83]
                0.00    0.00    3199/3199        __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&) [85]
-----------------------------------------------
                0.00    0.08    3233/3233        std::vector<double, std::allocator<double> >::insert(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [17]
[18]     0.1    0.00    0.08    3233         std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [18]
                0.00    0.08    4060/4060        double* std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&) [12]
                0.00    0.00   14922/20922       std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [30]
                0.00    0.00    7085/17340       __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [32]
                0.00    0.00    6985/6985        double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [47]
                0.00    0.00    3393/3393        std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [79]
                0.00    0.00    3372/3372        __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [80]
                0.00    0.00    3338/9338        void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [44]
                0.00    0.00    3308/9805        std::vector<double, std::allocator<double> >::begin() [41]
                0.00    0.00    3235/3235        std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [84]
                0.00    0.00    3215/9215        std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [46]
-----------------------------------------------
                0.00    0.00  514212/514212      main [1]
[25]     0.0    0.00    0.00  514212         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::operator[](unsigned long) [25]
-----------------------------------------------
                0.00    0.00  439124/439124      main [1]
[26]     0.0    0.00    0.00  439124         std::vector<double, std::allocator<double> >::operator[](unsigned long) [26]
-----------------------------------------------
                0.00    0.00   24563/24563       std::_Niter_base<double*>::iterator_type std::__niter_base<double*>(double*) [28]
[27]     0.0    0.00    0.00   24563         std::_Iter_base<double*, false>::_S_base(double*) [27]
-----------------------------------------------
                0.00    0.00    3944/24352       double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [14]
                0.00    0.00   20408/24352       double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [57]
[28]     0.0    0.00    0.00   24352         std::_Niter_base<double*>::iterator_type std::__niter_base<double*>(double*) [28]
                0.00    0.00   24563/24563       std::_Iter_base<double*, false>::_S_base(double*) [27]
-----------------------------------------------
                0.00    0.00    4000/23780       bool std::operator==<double, std::allocator<double> >(std::vector<double, std::allocator<double> > const&, std::vector<double, std::allocator<double> > const&) [91]
                0.00    0.00    6530/23780       std::vector<double, std::allocator<double> >::resize(unsigned long, double const&) [11]
                0.00    0.00   13250/23780       std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [84]
[29]     0.0    0.00    0.00   23780         std::vector<double, std::allocator<double> >::size() const [29]
-----------------------------------------------
                0.00    0.00    6000/20922       std::vector<double, std::allocator<double> >::~vector() [71]
                0.00    0.00   14922/20922       std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [18]
[30]     0.0    0.00    0.00   20922         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [30]
-----------------------------------------------
                0.00    0.00    3267/19863       std::vector<double, std::allocator<double> >::end() [82]
                0.00    0.00    6481/19863       __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator+(long) const [58]
                0.00    0.00   10115/19863       std::vector<double, std::allocator<double> >::begin() [41]
[31]     0.0    0.00    0.00   19863         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [31]
-----------------------------------------------
                0.00    0.00    3294/17340       __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator<double*>(__gnu_cxx::__normal_iterator<double*, __gnu_cxx::__enable_if<std::__are_same<double*, double*>::__value, std::vector<double, std::allocator<double> > >::__type> const&) [86]
                0.00    0.00    6961/17340       __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [80]
                0.00    0.00    7085/17340       std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [18]
[32]     0.0    0.00    0.00   17340         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [32]
-----------------------------------------------
                0.00    0.00   14044/14044       std::_Iter_base<std::move_iterator<double*>, true>::_S_base(std::move_iterator<double*>) [36]
[33]     0.0    0.00    0.00   14044         std::move_iterator<double*>::base() const [33]
-----------------------------------------------
                0.00    0.00   13968/13968       std::move_iterator<double*> std::__make_move_if_noexcept_iterator<double*, std::move_iterator<double*> >(double*) [35]
[34]     0.0    0.00    0.00   13968         std::move_iterator<double*>::move_iterator(double*) [34]
-----------------------------------------------
                0.00    0.00   13897/13897       double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [47]
[35]     0.0    0.00    0.00   13897         std::move_iterator<double*> std::__make_move_if_noexcept_iterator<double*, std::move_iterator<double*> >(double*) [35]
                0.00    0.00   13968/13968       std::move_iterator<double*>::move_iterator(double*) [34]
-----------------------------------------------
                0.00    0.00   13860/13860       std::_Miter_base<std::move_iterator<double*> >::iterator_type std::__miter_base<std::move_iterator<double*> >(std::move_iterator<double*>) [37]
[36]     0.0    0.00    0.00   13860         std::_Iter_base<std::move_iterator<double*>, true>::_S_base(std::move_iterator<double*>) [36]
                0.00    0.00   14044/14044       std::move_iterator<double*>::base() const [33]
-----------------------------------------------
                0.00    0.00   13653/13653       double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [51]
[37]     0.0    0.00    0.00   13653         std::_Miter_base<std::move_iterator<double*> >::iterator_type std::__miter_base<std::move_iterator<double*> >(std::move_iterator<double*>) [37]
                0.00    0.00   13860/13860       std::_Iter_base<std::move_iterator<double*>, true>::_S_base(std::move_iterator<double*>) [36]
-----------------------------------------------
                0.00    0.00    6000/12733       std::_Iter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, true>::_S_base(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [64]
                0.00    0.00    6733/12733       __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&) [85]
[38]     0.0    0.00    0.00   12733         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [38]
-----------------------------------------------
                0.00    0.00    6000/12000       void std::_Destroy_aux<false>::__destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [97]
                0.00    0.00    6000/12000       std::vector<double, std::allocator<double> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::vector<double, std::allocator<double> >*, unsigned long>(std::vector<double, std::allocator<double> >*, unsigned long) [121]
[39]     0.0    0.00    0.00   12000         std::vector<double, std::allocator<double> >* std::__addressof<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >&) [39]
-----------------------------------------------
                0.00    0.00    3560/10427       __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [77]
                0.00    0.00    6867/10427       std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [54]
[40]     0.0    0.00    0.00   10427         __gnu_cxx::new_allocator<double>::max_size() const [40]
-----------------------------------------------
                0.00    0.00    3308/9805        std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [18]
                0.00    0.00    6497/9805        std::vector<double, std::allocator<double> >::insert(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [17]
[41]     0.0    0.00    0.00    9805         std::vector<double, std::allocator<double> >::begin() [41]
                0.00    0.00   10115/19863       __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [31]
-----------------------------------------------
                0.00    0.00    9403/9403        void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [44]
[42]     0.0    0.00    0.00    9403         void std::_Destroy<double*>(double*, double*) [42]
                0.00    0.00    9389/9389        void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [43]
-----------------------------------------------
                0.00    0.00    9389/9389        void std::_Destroy<double*>(double*, double*) [42]
[43]     0.0    0.00    0.00    9389         void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [43]
-----------------------------------------------
                0.00    0.00    3338/9338        std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [18]
                0.00    0.00    6000/9338        std::vector<double, std::allocator<double> >::~vector() [71]
[44]     0.0    0.00    0.00    9338         void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [44]
                0.00    0.00    9403/9403        void std::_Destroy<double*>(double*, double*) [42]
-----------------------------------------------
                0.00    0.00    2000/9240        std::vector<double, std::allocator<double> >::end() const [87]
                0.00    0.00    3240/9240        std::vector<double, std::allocator<double> >::cbegin() const [83]
                0.00    0.00    4000/9240        std::vector<double, std::allocator<double> >::begin() const [76]
[45]     0.0    0.00    0.00    9240         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [45]
-----------------------------------------------
                0.00    0.00    3215/9215        std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [18]
                0.00    0.00    6000/9215        std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [68]
[46]     0.0    0.00    0.00    9215         std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [46]
                0.00    0.00    6000/6000        std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [69]
-----------------------------------------------
                0.00    0.00    6985/6985        std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [18]
[47]     0.0    0.00    0.00    6985         double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [47]
                0.00    0.00   13897/13897       std::move_iterator<double*> std::__make_move_if_noexcept_iterator<double*, std::move_iterator<double*> >(double*) [35]
                0.00    0.00    6823/6823        double* std::__uninitialized_copy_a<std::move_iterator<double*>, double*, double>(std::move_iterator<double*>, std::move_iterator<double*>, double*, std::allocator<double>&) [50]
-----------------------------------------------
                0.00    0.00    6857/6857        double* std::__uninitialized_copy_a<std::move_iterator<double*>, double*, double>(std::move_iterator<double*>, std::move_iterator<double*>, double*, std::allocator<double>&) [50]
[48]     0.0    0.00    0.00    6857         double* std::uninitialized_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [48]
                0.00    0.00    6787/6787        double* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [52]
-----------------------------------------------
                0.00    0.00    6852/6852        std::vector<double, std::allocator<double> >::max_size() const [56]
[49]     0.0    0.00    0.00    6852         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [49]
-----------------------------------------------
                0.00    0.00    6823/6823        double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [47]
[50]     0.0    0.00    0.00    6823         double* std::__uninitialized_copy_a<std::move_iterator<double*>, double*, double>(std::move_iterator<double*>, std::move_iterator<double*>, double*, std::allocator<double>&) [50]
                0.00    0.00    6857/6857        double* std::uninitialized_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [48]
-----------------------------------------------
                0.00    0.00    6821/6821        double* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [52]
[51]     0.0    0.00    0.00    6821         double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [51]
                0.00    0.00   13653/13653       std::_Miter_base<std::move_iterator<double*> >::iterator_type std::__miter_base<std::move_iterator<double*> >(std::move_iterator<double*>) [37]
                0.00    0.00    6693/6693        double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [57]
-----------------------------------------------
                0.00    0.00    6787/6787        double* std::uninitialized_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [48]
[52]     0.0    0.00    0.00    6787         double* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [52]
                0.00    0.00    6821/6821        double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [51]
-----------------------------------------------
                0.00    0.00    6781/6781        double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [57]
[53]     0.0    0.00    0.00    6781         double* std::__copy_move_a<true, double*, double*>(double*, double*, double*) [53]
                0.00    0.00    6728/6728        double* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [55]
-----------------------------------------------
                0.00    0.00    6780/6780        std::vector<double, std::allocator<double> >::max_size() const [56]
[54]     0.0    0.00    0.00    6780         std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [54]
                0.00    0.00    6867/10427       __gnu_cxx::new_allocator<double>::max_size() const [40]
-----------------------------------------------
                0.00    0.00    6728/6728        double* std::__copy_move_a<true, double*, double*>(double*, double*, double*) [53]
[55]     0.0    0.00    0.00    6728         double* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [55]
-----------------------------------------------
                0.00    0.00    6714/6714        std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [84]
[56]     0.0    0.00    0.00    6714         std::vector<double, std::allocator<double> >::max_size() const [56]
                0.00    0.00    6852/6852        std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [49]
                0.00    0.00    6780/6780        std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [54]
-----------------------------------------------
                0.00    0.00    6693/6693        double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [51]
[57]     0.0    0.00    0.00    6693         double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [57]
                0.00    0.00   20408/24352       std::_Niter_base<double*>::iterator_type std::__niter_base<double*>(double*) [28]
                0.00    0.00    6781/6781        double* std::__copy_move_a<true, double*, double*>(double*, double*, double*) [53]
-----------------------------------------------
                0.00    0.00    6477/6477        std::vector<double, std::allocator<double> >::insert(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [17]
[58]     0.0    0.00    0.00    6477         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator+(long) const [58]
                0.00    0.00    6481/19863       __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [31]
-----------------------------------------------
                0.00    0.00    6000/6000        std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [69]
[59]     0.0    0.00    0.00    6000         __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [59]
-----------------------------------------------
                0.00    0.00    6000/6000        std::allocator<double>::allocator() [62]
[60]     0.0    0.00    0.00    6000         __gnu_cxx::new_allocator<double>::new_allocator() [60]
-----------------------------------------------
                0.00    0.00    6000/6000        std::allocator<double>::~allocator() [63]
[61]     0.0    0.00    0.00    6000         __gnu_cxx::new_allocator<double>::~new_allocator() [61]
-----------------------------------------------
                0.00    0.00    6000/6000        std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [65]
[62]     0.0    0.00    0.00    6000         std::allocator<double>::allocator() [62]
                0.00    0.00    6000/6000        __gnu_cxx::new_allocator<double>::new_allocator() [60]
-----------------------------------------------
                0.00    0.00    6000/6000        std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [66]
[63]     0.0    0.00    0.00    6000         std::allocator<double>::~allocator() [63]
                0.00    0.00    6000/6000        __gnu_cxx::new_allocator<double>::~new_allocator() [61]
-----------------------------------------------
                0.00    0.00    6000/6000        std::_Niter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [73]
[64]     0.0    0.00    0.00    6000         std::_Iter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, true>::_S_base(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [64]
                0.00    0.00    6000/12733       __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [38]
-----------------------------------------------
                0.00    0.00    6000/6000        std::_Vector_base<double, std::allocator<double> >::_Vector_base() [67]
